Date,Open,High,Low,Close,Volume
2012-07-13,285.01,288.49,283.21,286.39,3966700
2012-07-16,287.11,288.51,284.82,285.61,2936100
2012-07-17,288.14,289.25,283.14,286.5,3372700
2012-07-18,287.41,290.76,286.99,288.51,3107900
2012-07-19,291.98,298.12,291.91,294.61,9384300
2012-07-20,303.24,305.33,297.97,303.44,12975800
2012-07-23,299.12,308.02,298.01,305.76,7150000
2012-07-24,306.35,307.81,301.04,301.82,4033800
2012-07-25,303.02,305.54,301.55,302.03,3659600
2012-07-26,306.35,307.28,303.88,304.69,3382900
2012-07-27,308.29,316.31,307.6,315.42,7125900
2012-07-30,316.84,320.1,313.57,314.11,4389700
2012-07-31,312.96,317.06,312.94,314.44,3745100
2012-08-01,317.46,318.56,314.51,314.3,3702900
2012-08-02,311.59,317.82,310.54,312.34,3970100
2012-08-03,318.81,320.66,316.88,318.6,3808300
2012-08-06,318.61,323.48,318.42,319.33,3578000
2012-08-07,319.7,320.93,317.05,318.21,3978300
2012-08-08,318.33,321.73,318.06,319.04,2654200
2012-08-09,321.05,321.98,319.56,319.1,2148500
2012-08-10,318.1,319.92,316.88,318.92,2879800
2012-08-13,322.5,328.84,322.13,327.87,6560200
2012-08-14,328.39,335.17,328.27,332.17,7350800
2012-08-15,333.89,335.87,330.81,331.61,4839400
2012-08-16,332.51,336.06,332.29,334.26,3448200
2012-08-17,335.8,337.36,334.6,336.39,4371600
2012-08-20,336.49,338.17,335.07,335.59,3529300
2012-08-21,335.3,337.73,329.85,332.6,4461000
2012-08-22,332.44,339.03,332.11,336.41,3832600
2012-08-23,335.88,338.97,334.25,336.22,3581700
2012-08-24,336.54,338.95,335.78,337.12,2863800
2012-08-27,330.26,334.75,328.39,332.45,5246900
2012-08-28,331.26,337.54,331.13,336.44,4132600
2012-08-29,337.42,343.21,336.81,341.78,6002900
2012-08-30,340.84,342.41,338.82,338.64,3265900
2012-08-31,340.72,343.0,338.75,340.33,4270000
2012-09-04,341.0,341.22,335.49,338.32,3793200
2012-09-05,338.73,341.97,338.3,338.16,3429100
2012-09-06,341.7,348.64,341.09,347.45,6109700
2012-09-07,348.69,354.8,347.53,350.8,6490100
2012-09-10,353.55,355.07,347.89,348.12,5139100
2012-09-11,347.68,349.02,344.21,343.86,3761500
2012-09-12,343.42,346.16,339.17,343.21,5304300
2012-09-13,345.25,353.18,343.98,350.74,5337900
2012-09-14,353.48,355.17,352.18,352.55,5256500
2012-09-17,352.73,355.11,351.18,352.7,3027800
2012-09-18,352.57,357.99,352.07,356.82,4149000
2012-09-19,357.41,362.92,356.87,361.4,6219700
2012-09-20,360.88,364.32,359.26,361.71,5836500
2012-09-21,364.74,366.09,363.7,364.62,12765800
2012-09-24,364.14,373.62,363.76,372.27,7154200
2012-09-25,375.12,381.02,372.43,372.16,12162400
2012-09-26,373.52,379.2,369.12,374.29,11388200
2012-09-27,378.56,380.0,374.42,375.81,7891600
2012-09-28,375.67,378.23,374.17,374.81,5587700
2012-10-01,378.11,381.07,376.69,378.43,6359700
2012-10-02,381.17,381.56,373.73,376.05,5601200
2012-10-03,376.45,380.53,374.7,378.79,4433100
2012-10-04,379.95,383.51,378.28,381.54,4926700
2012-10-05,383.92,385.74,381.08,381.34,5492200
2012-10-08,379.08,380.36,375.67,376.48,3931800
2012-10-09,378.42,379.24,369.88,369.64,6028900
2012-10-10,369.54,372.37,367.77,369.87,4095000
2012-10-11,375.04,377.83,373.74,373.32,4785600
2012-10-12,374.52,376.03,370.66,369.96,4826400
2012-10-15,369.58,370.53,363.99,368.1,6060700
2012-10-16,368.68,372.1,366.85,369.94,4131800
2012-10-17,370.59,376.76,368.75,375.3,4602900
2012-10-18,376.36,378.29,336.74,345.25,24977900
2012-10-19,351.47,352.03,334.75,338.69,23050400
2012-10-22,339.23,341.04,333.6,337.14,8141500
2012-10-23,334.75,342.38,334.75,337.98,5855000
2012-10-24,342.12,342.22,336.37,336.47,5011600
2012-10-25,338.73,339.73,335.5,336.69,4820100
2012-10-26,336.99,340.24,334.35,335.39,3916200
2012-10-31,338.66,339.23,336.24,337.95,3085400
2012-11-01,338.48,344.16,338.09,341.57,4115500
2012-11-02,346.1,346.48,342.4,341.74,4666100
2012-11-05,340.97,342.15,336.52,339.27,3283900
2012-11-06,341.46,341.97,337.51,338.66,3177300
2012-11-07,336.24,337.85,332.0,331.4,4481200
2012-11-08,333.85,334.49,324.4,324.04,5213300
2012-11-09,326.1,332.92,323.94,329.37,6251500
2012-11-12,330.64,333.65,329.2,330.8,2822300
2012-11-13,330.26,332.55,327.89,327.4,3200200
2012-11-14,329.1,329.85,324.04,324.16,3349200
2012-11-15,323.79,328.77,320.75,321.54,3711500
2012-11-16,321.79,325.29,316.81,321.5,6902000
2012-11-19,326.63,333.21,326.54,331.95,4754100
2012-11-20,333.5,337.73,331.04,332.83,4192900
2012-11-21,333.25,333.65,328.97,330.78,4240200
2012-11-23,333.73,333.75,331.81,331.83,1851800
2012-11-26,331.98,332.25,328.28,328.44,4425700
2012-11-27,328.85,336.24,327.77,333.19,5036100
2012-11-28,332.76,341.18,330.71,339.63,6106700
2012-11-29,342.61,345.65,339.73,343.72,5573700
2012-11-30,344.36,348.3,341.56,346.93,6350800
2012-12-03,349.81,351.63,345.76,345.38,4401300
2012-12-04,346.2,346.46,341.57,343.29,3998200
2012-12-05,344.78,345.95,339.89,341.69,3738700
2012-12-06,342.51,346.51,340.98,343.34,2935500
2012-12-07,346.2,347.14,339.94,339.9,3852900
2012-12-10,341.42,344.53,340.62,340.5,2743600
2012-12-11,343.71,349.65,342.58,346.19,5395200
2012-12-12,348.31,350.44,345.45,346.53,4870100
2012-12-13,356.62,356.9,348.47,349.08,6915500
2012-12-14,348.28,352.59,347.91,348.71,4276100
2012-12-17,351.43,359.61,350.7,358.07,6093400
2012-12-18,356.96,363.19,356.19,358.21,6032300
2012-12-19,359.01,360.15,357.0,357.73,3851500
2012-12-20,360.28,360.97,357.15,358.84,3326400
2012-12-21,355.65,358.07,353.93,355.5,7078300
2012-12-24,355.92,356.25,352.41,352.46,1688000
2012-12-26,352.71,355.11,349.89,352.14,2373500
2012-12-27,352.25,353.1,348.0,350.87,3307000
2012-12-28,349.53,352.14,348.7,347.75,2814500
2012-12-31,348.69,353.96,346.7,351.41,4009600
2013-01-02,358.37,362.14,356.94,359.28,5101500
2013-01-03,361.11,364.6,359.01,359.49,4653700
2013-01-04,363.31,369.35,362.48,366.6,5547600
2013-01-07,366.35,368.31,363.93,365.0,3323800
2013-01-08,366.4,366.78,360.86,364.28,3364700
2013-01-09,364.77,367.8,362.94,366.67,4064500
2013-01-10,370.03,371.11,365.38,368.35,3685000
2013-01-11,369.61,369.83,366.78,367.6,2579900
2013-01-14,367.12,369.71,359.83,359.28,5749200
2013-01-15,358.32,366.13,354.72,360.12,7884700
2013-01-16,359.85,360.82,355.5,355.28,4061900
2013-01-17,357.51,358.48,354.18,353.36,4439500
2013-01-18,353.85,355.05,349.36,349.98,6477700
2013-01-22,351.01,351.35,346.46,349.16,7613100
2013-01-23,366.62,373.1,366.52,368.36,11862400
2013-01-24,369.24,377.0,368.87,374.67,6790600
2013-01-25,373.98,377.82,373.72,374.4,4468400
2013-01-28,374.48,376.39,372.55,372.94,3266300
2013-01-29,371.98,377.06,371.88,374.4,3507200
2013-01-30,375.46,379.05,375.05,374.48,3478900
2013-01-31,373.85,377.4,373.72,375.4,3280500
2013-02-01,377.68,386.85,377.63,385.29,7520100
2013-02-04,382.41,383.8,377.72,377.05,6103700
2013-02-05,379.14,384.12,378.32,380.4,3755300
2013-02-06,378.12,385.04,377.83,382.6,4171700
2013-02-07,383.41,387.95,381.32,384.47,5701600
2013-02-08,388.61,391.87,388.32,390.15,6062700
2013-02-11,387.75,390.04,385.43,388.68,4351800
2013-02-12,389.42,392.48,388.23,387.83,3731900
2013-02-13,388.61,391.21,388.53,388.9,2405200
2013-02-14,388.41,392.9,387.43,391.37,3483500
2013-02-15,392.23,395.15,392.07,393.89,5480000
2013-02-19,396.51,401.99,396.16,400.82,5885500
2013-02-20,401.15,402.97,394.42,393.67,5549000
2013-02-21,397.51,401.22,394.13,395.19,7039000
2013-02-22,398.14,399.13,395.42,397.27,4123100
2013-02-25,399.65,402.7,393.77,392.83,4625000
2013-02-26,396.02,396.49,390.74,392.51,4421500
2013-02-27,395.92,400.87,394.08,397.31,4067300
2013-02-28,399.05,401.99,399.02,398.02,4548500
2013-03-01,397.41,402.06,396.59,400.49,4367000
2013-03-04,401.15,409.88,401.0,408.1,5571900
2013-03-05,412.92,418.51,412.9,416.59,8118400
2013-03-06,418.94,420.42,412.86,413.01,5767400
2013-03-07,415.47,416.75,413.24,413.61,4120700
2013-03-08,415.69,415.9,410.98,413.08,5845600
2013-03-11,414.29,418.28,414.2,414.71,3201200
2013-03-12,413.8,414.39,410.3,411.13,4031600
2013-03-13,412.4,413.79,409.62,409.98,3294800
2013-03-14,411.95,411.95,407.17,408.12,3314700
2013-03-15,407.72,408.62,405.15,404.52,6222500
2013-03-18,401.0,404.86,399.24,401.29,3690300
2013-03-19,404.11,408.1,401.72,403.04,4212000
2013-03-20,406.89,407.23,404.2,404.72,2938500
2013-03-21,404.13,406.93,403.41,403.01,2966200
2013-03-22,405.85,406.1,403.31,402.53,2987400
2013-03-25,404.69,408.09,401.9,402.21,3436800
2013-03-26,405.23,405.48,402.39,403.59,2392600
2013-03-27,401.83,401.99,399.17,398.74,4342500
2013-03-28,400.49,401.18,395.17,394.53,4592600
2013-04-01,396.02,399.63,395.14,398.01,3628100
2013-04-02,400.77,405.89,400.5,403.89,4098200
2013-04-03,405.21,405.58,398.84,400.49,3489900
2013-04-04,400.62,401.37,394.17,394.97,4913400
2013-04-05,391.56,392.03,386.75,388.99,6893400
2013-04-08,387.92,388.32,382.77,384.92,5685300
2013-04-09,386.3,390.41,385.11,386.31,4330700
